sep=,
Epoch,Training Error,Validation Error
648,0.037489,0.040002
649,0.037457,0.040299
650,0.037471,0.039993
651,0.037455,0.040261
652,0.037432,0.039920
653,0.037377,0.040201
654,0.037371,0.039875
655,0.037332,0.040173
656,0.037343,0.039858
657,0.037321,0.040124
658,0.037293,0.039776
659,0.037231,0.040054
660,0.037220,0.039722
661,0.037176,0.040015
662,0.037181,0.039696
663,0.037152,0.039955
664,0.037119,0.039604
665,0.037051,0.039873
666,0.037034,0.039540
667,0.036984,0.039823
668,0.036982,0.039503
669,0.036948,0.039331
670,0.036461,0.039076
671,0.036446,0.039326
672,0.036459,0.039078
673,0.036457,0.039312
674,0.036446,0.039037
675,0.036417,0.039285
676,0.036418,0.039017
677,0.036401,0.039243
678,0.036375,0.038951
679,0.036329,0.039185
680,0.036315,0.038904
681,0.036283,0.039151
682,0.036281,0.038879
683,0.036260,0.039141
684,0.036272,0.038875
685,0.036264,0.039116
686,0.036247,0.038821
687,0.036207,0.039074
688,0.036203,0.038788
689,0.036177,0.039056
690,0.036186,0.038778
691,0.036172,0.039020
692,0.036150,0.038713
693,0.036103,0.038966
694,0.036093,0.038670
695,0.036060,0.038936
696,0.036064,0.038650
697,0.036043,0.038888
698,0.036014,0.038574
699,0.035960,0.038820
700,0.035944,0.038520
701,0.035904,0.038778
702,0.035900,0.038488
703,0.035873,0.038760
704,0.035883,0.038478
705,0.035868,0.038723
706,0.035845,0.038411
707,0.035796,0.038666
708,0.035786,0.038366
709,0.035750,0.038633
710,0.035753,0.038343
711,0.035730,0.038581
712,0.035699,0.038263
713,0.035642,0.038508
714,0.035623,0.038205
715,0.035580,0.038460
716,0.035574,0.038168
717,0.035543,0.038436
718,0.035550,0.038152
719,0.035532,0.037986
720,0.035075,0.037735
721,0.035039,0.037933
722,0.035023,0.037694
723,0.034996,0.037899
724,0.034988,0.037666
725,0.034970,0.037883
726,0.034972,0.037653
727,0.034962,0.037854
728,0.034942,0.037603
729,0.034910,0.037812
730,0.034898,0.037568
731,0.034875,0.037787
732,0.034873,0.037548
733,0.034859,0.037781
734,0.034867,0.037545
735,0.034862,0.037760
736,0.034846,0.037500
737,0.034816,0.037724
738,0.034810,0.037471
739,0.034789,0.037707
740,0.034793,0.037459
741,0.034782,0.037675
742,0.034759,0.037402
743,0.034720,0.037625
744,0.034708,0.037362
745,0.034679,0.037594
746,0.034677,0.037338
747,0.034658,0.037583
748,0.034666,0.037331
749,0.034657,0.037555
750,0.034637,0.037277
