sep=,
x1,x2,resut,ideal
1.174131,1.618396,-0.122832,-0.043887
1.237597,1.618396,-0.100083,-0.044965
1.301064,1.618396,-0.082969,-0.045861
1.364530,1.618396,-0.070902,-0.046573
1.427997,1.618396,-0.063361,-0.047098
1.491463,1.618396,-0.057506,-0.047432
1.554930,1.618396,-0.050105,-0.047576
1.618396,1.618396,-0.041033,-0.047528
1.681863,1.618396,-0.030155,-0.047289
1.745329,1.618396,-0.017301,-0.046859
1.808796,1.618396,-0.002261,-0.046241
1.872262,1.618396,0.014633,-0.045436
1.935729,1.618396,0.032198,-0.044449
1.999195,1.618396,0.048535,-0.043282
2.062662,1.618396,0.062334,-0.041941
2.126128,1.618396,0.074048,-0.040432
2.189595,1.618396,0.084037,-0.038759
2.253061,1.618396,0.092592,-0.036931
2.316528,1.618396,0.099951,-0.034953
2.379994,1.618396,0.106311,-0.032835
2.443461,1.618396,0.111836,-0.030585
2.506927,1.618396,0.116665,-0.028212
2.570394,1.618396,0.120917,-0.025725
2.633861,1.618396,0.124548,-0.023134
2.697327,1.618396,0.126553,-0.020450
2.760794,1.618396,0.126908,-0.017684
2.824260,1.618396,0.125803,-0.014847
2.887727,1.618396,0.123395,-0.011950
2.951193,1.618396,0.119812,-0.009005
3.014660,1.618396,0.115163,-0.006024
3.078126,1.618396,0.109537,-0.003018
3.141593,1.618396,0.103008,0.000000
-3.141593,1.681863,-0.002725,0.000000
-3.078126,1.681863,-0.009311,0.007030
-3.014660,1.681863,-0.015514,0.014031
-2.951193,1.681863,-0.021285,0.020976
-2.887727,1.681863,-0.026564,0.027837
-2.824260,1.681863,-0.031284,0.034585
-2.760794,1.681863,-0.035364,0.041194
-2.697327,1.681863,-0.038708,0.047638
-2.633861,1.681863,-0.041220,0.053889
-2.570394,1.681863,-0.043075,0.059924
-2.506927,1.681863,-0.044266,0.065717
-2.443461,1.681863,-0.044650,0.071245
-2.379994,1.681863,-0.044055,0.076487
-2.316528,1.681863,-0.042271,0.081421
-2.253061,1.681863,-0.039035,0.086027
-2.189595,1.681863,-0.034018,0.090286
-2.126128,1.681863,-0.026799,0.094182
-2.062662,1.681863,-0.016804,0.097699
-1.999195,1.681863,-0.003279,0.100822
-1.935729,1.681863,0.014558,0.103539
-1.872262,1.681863,0.037299,0.105840
-1.808796,1.681863,0.065077,0.107714
-1.745329,1.681863,0.089943,0.109154
-1.681863,1.681863,0.110425,0.110155
-1.618396,1.681863,0.127401,0.110713
-1.554930,1.681863,0.141964,0.110824
-1.491463,1.681863,0.154270,0.110490
-1.427997,1.681863,0.164558,0.109710
-1.364530,1.681863,0.175394,0.108489
-1.301064,1.681863,0.188535,0.106831
-1.237597,1.681863,0.204850,0.104742
-1.174131,1.681863,0.225236,0.102232
-1.110664,1.681863,0.250128,0.099310
-1.047198,1.681863,0.269933,0.095989
-0.983731,1.681863,0.282187,0.092281
-0.920265,1.681863,0.288373,0.088201
-0.856798,1.681863,0.289460,0.083766
-0.793331,1.681863,0.286148,0.078994
-0.729865,1.681863,0.279046,0.073903
-0.666398,1.681863,0.268639,0.068516
-0.602932,1.681863,0.255205,0.062852
-0.539465,1.681863,0.238938,0.056935
-0.475999,1.681863,0.219966,0.050789
-0.412532,1.681863,0.198354,0.044438
-0.349066,1.681863,0.174116,0.037909
-0.285599,1.681863,0.147211,0.031227
-0.222133,1.681863,0.117543,0.024419
-0.158666,1.681863,0.084955,0.017513
-0.095200,1.681863,0.049221,0.010536
-0.031733,1.681863,0.010306,0.003517
0.031733,1.681863,-0.027604,-0.003517
0.095200,1.681863,-0.061895,-0.010536
0.158666,1.681863,-0.093171,-0.017513
0.222133,1.681863,-0.121893,-0.024419
0.285599,1.681863,-0.146501,-0.031227
0.349066,1.681863,-0.167533,-0.037909
0.412532,1.681863,-0.185424,-0.044438
0.475999,1.681863,-0.200491,-0.050789
0.539465,1.681863,-0.212951,-0.056935
0.602932,1.681863,-0.222946,-0.062852
0.666398,1.681863,-0.230548,-0.068516
0.729865,1.681863,-0.235761,-0.073903
0.793331,1.681863,-0.238529,-0.078994
0.856798,1.681863,-0.238721,-0.083766
0.920265,1.681863,-0.236131,-0.088201
0.983731,1.681863,-0.230452,-0.092281
1.047198,1.681863,-0.221258,-0.095989
1.110664,1.681863,-0.207957,-0.099310
1.174131,1.681863,-0.189729,-0.102232
1.237597,1.681863,-0.167478,-0.104742
1.301064,1.681863,-0.149855,-0.106831
1.364530,1.681863,-0.137475,-0.108489
1.427997,1.681863,-0.129740,-0.109710
1.491463,1.681863,-0.122996,-0.110490
1.554930,1.681863,-0.115142,-0.110824
1.618396,1.681863,-0.106045,-0.110713
1.681863,1.681863,-0.095568,-0.110155
1.745329,1.681863,-0.083559,-0.109154
1.808796,1.681863,-0.069842,-0.107714
1.872262,1.681863,-0.054205,-0.105840
1.935729,1.681863,-0.036621,-0.103539
1.999195,1.681863,-0.017842,-0.100822
2.062662,1.681863,0.000423,-0.097699
2.126128,1.681863,0.016217,-0.094182
2.189595,1.681863,0.029713,-0.090286
2.253061,1.681863,0.041303,-0.086027
2.316528,1.681863,0.051304,-0.081421
2.379994,1.681863,0.059975,-0.076487
2.443461,1.681863,0.067528,-0.071245
2.506927,1.681863,0.074143,-0.065717
2.570394,1.681863,0.079969,-0.059924
2.633861,1.681863,0.085136,-0.053889
2.697327,1.681863,0.089752,-0.047638
2.760794,1.681863,0.093384,-0.041194
2.824260,1.681863,0.095202,-0.034585
2.887727,1.681863,0.095401,-0.027837
2.951193,1.681863,0.094160,-0.020976
3.014660,1.681863,0.091628,-0.014031
3.078126,1.681863,0.087928,-0.007030
3.141593,1.681863,0.083162,0.000000
-3.141593,1.745329,0.022261,0.000000
-3.078126,1.745329,0.016967,0.011013
-3.014660,1.745329,0.012085,0.021983
-2.951193,1.745329,0.007691,0.032863
-2.887727,1.745329,0.003872,0.043611
-2.824260,1.745329,0.000729,0.054184
-2.760794,1.745329,-0.001617,0.064539
-2.697327,1.745329,-0.003187,0.074633
-2.633861,1.745329,-0.004140,0.084427
-2.570394,1.745329,-0.004351,0.093881
-2.506927,1.745329,-0.003668,0.102957
-2.443461,1.745329,-0.001906,0.111619
-2.379994,1.745329,0.001163,0.119831
-2.316528,1.745329,0.005790,0.127561
-2.253061,1.745329,0.012275,0.134776
-2.189595,1.745329,0.020981,0.141450
-2.126128,1.745329,0.032348,0.147553
-2.062662,1.745329,0.046942,0.153063
-1.999195,1.745329,0.065414,0.157956
-1.935729,1.745329,0.088557,0.162213
-1.872262,1.745329,0.116087,0.165817
-1.808796,1.745329,0.140498,0.168753
-1.745329,1.745329,0.160952,0.171010
-1.681863,1.745329,0.177873,0.172578
-1.618396,1.745329,0.191833,0.173451
-1.554930,1.745329,0.203818,0.173626
-1.491463,1.745329,0.213943,0.173102
-1.427997,1.745329,0.222517,0.171881
-1.364530,1.745329,0.232393,0.169967
-1.301064,1.745329,0.245294,0.167369
-1.237597,1.745329,0.262033,0.164098
-1.174131,1.745329,0.283506,0.160165
-1.110664,1.745329,0.304203,0.155588
-1.047198,1.745329,0.317237,0.150384
-0.983731,1.745329,0.324094,0.144574
-0.920265,1.745329,0.325807,0.138183
-0.856798,1.745329,0.323101,0.131235
-0.793331,1.745329,0.316523,0.123758
-0.729865,1.745329,0.306608,0.115783
-0.666398,1.745329,0.293673,0.107342
-0.602932,1.745329,0.277922,0.098469
-0.539465,1.745329,0.259491,0.089199
-0.475999,1.745329,0.238456,0.079570
-0.412532,1.745329,0.214838,0.069621
-0.349066,1.745329,0.188606,0.059391
-0.285599,1.745329,0.159677,0.048922
-0.222133,1.745329,0.127909,0.038257
-0.158666,1.745329,0.093092,0.027437
-0.095200,1.745329,0.054941,0.016506
-0.031733,1.745329,0.013405,0.005509
0.031733,1.745329,-0.027322,-0.005509
0.095200,1.745329,-0.064369,-0.016506
0.158666,1.745329,-0.098322,-0.027437
0.222133,1.745329,-0.129783,-0.038257
0.285599,1.745329,-0.157130,-0.048922
0.349066,1.745329,-0.180689,-0.059391
0.412532,1.745329,-0.201022,-0.069621
0.475999,1.745329,-0.218494,-0.079570
0.539465,1.745329,-0.233374,-0.089199
0.602932,1.745329,-0.245847,-0.098469
0.666398,1.745329,-0.256030,-0.107342
0.729865,1.745329,-0.263979,-0.115783
0.793331,1.745329,-0.269691,-0.123758
0.856798,1.745329,-0.273104,-0.131235
0.920265,1.745329,-0.274093,-0.138183
0.983731,1.745329,-0.272456,-0.144574
1.047198,1.745329,-0.267903,-0.150384
1.110664,1.745329,-0.260027,-0.155588
1.174131,1.745329,-0.248268,-0.160165
1.237597,1.745329,-0.231851,-0.164098
1.301064,1.745329,-0.213650,-0.167369
1.364530,1.745329,-0.200686,-0.169967
1.427997,1.745329,-0.192315,-0.171881
1.491463,1.745329,-0.184521,-0.173102
1.554930,1.745329,-0.176018,-0.173626
1.618396,1.745329,-0.166652,-0.173451
1.681863,1.745329,-0.156275,-0.172578
1.745329,1.745329,-0.144738,-0.171010
1.808796,1.745329,-0.131884,-0.168753
1.872262,1.745329,-0.117534,-0.165817
1.935729,1.745329,-0.101479,-0.162213
1.999195,1.745329,-0.083597,-0.157956
2.062662,1.745329,-0.064590,-0.153063
2.126128,1.745329,-0.045957,-0.147553
2.189595,1.745329,-0.029451,-0.141450
2.253061,1.745329,-0.014817,-0.134776
2.316528,1.745329,-0.001823,-0.127561
2.379994,1.745329,0.009638,-0.119831
2.443461,1.745329,0.019634,-0.111619
2.506927,1.745329,0.028393,-0.102957
2.570394,1.745329,0.036107,-0.093881
2.633861,1.745329,0.042939,-0.084427
2.697327,1.745329,0.049027,-0.074633
2.760794,1.745329,0.054490,-0.064539
2.824260,1.745329,0.059392,-0.054184
2.887727,1.745329,0.062773,-0.043611
2.951193,1.745329,0.064359,-0.032863
3.014660,1.745329,0.064357,-0.021983
3.078126,1.745329,0.062936,-0.011013
3.141593,1.745329,0.060236,0.000000
-3.141593,1.808796,0.048009,0.000000
-3.078126,1.808796,0.044126,0.014953
-3.014660,1.808796,0.040764,0.029845
-2.951193,1.808796,0.038009,0.044618
-2.887727,1.808796,0.035960,0.059210
-2.824260,1.808796,0.034695,0.073565
-2.760794,1.808796,0.034025,0.087623
-2.697327,1.808796,0.033991,0.101328
-2.633861,1.808796,0.034722,0.114625
-2.570394,1.808796,0.036368,0.127461
-2.506927,1.808796,0.039102,0.139783
-2.443461,1.808796,0.043130,0.151543
-2.379994,1.808796,0.048696,0.162692
-2.316528,1.808796,0.056086,0.173187
-2.253061,1.808796,0.065643,0.182983
-2.189595,1.808796,0.077776,0.192044
-2.126128,1.808796,0.092998,0.200330
-2.062662,1.808796,0.111943,0.207811
-1.999195,1.808796,0.135356,0.214454
-1.935729,1.808796,0.162526,0.220234
-1.872262,1.808796,0.186481,0.225127
-1.808796,1.808796,0.206839,0.229113
-1.745329,1.808796,0.223993,0.232177
-1.681863,1.808796,0.238242,0.234306
-1.618396,1.808796,0.249942,0.235492
-1.554930,1.808796,0.259953,0.235729
-1.491463,1.808796,0.268420,0.235017
-1.427997,1.808796,0.276152,0.233359
-1.364530,1.808796,0.285934,0.230761
-1.301064,1.808796,0.299346,0.227234
-1.237597,1.808796,0.317198,0.222792
-1.174131,1.808796,0.337777,0.217453
-1.110664,1.808796,0.351691,0.211239
-1.047198,1.808796,0.359286,0.204173
-0.983731,1.808796,0.361688,0.196286
-0.920265,1.808796,0.359643,0.187608
-0.856798,1.808796,0.353703,0.178175
-0.793331,1.808796,0.344348,0.168024
-0.729865,1.808796,0.331982,0.157197
-0.666398,1.808796,0.316823,0.145737
-0.602932,1.808796,0.299016,0.133689
-0.539465,1.808796,0.278647,0.121104
-0.475999,1.808796,0.255751,0.108031
-0.412532,1.808796,0.230309,0.094523
-0.349066,1.808796,0.202254,0.080634
-0.285599,1.808796,0.171461,0.066421
-0.222133,1.808796,0.137749,0.051940
-0.158666,1.808796,0.100858,0.037250
-0.095200,1.808796,0.060446,0.022410
-0.031733,1.808796,0.016455,0.007480
0.031733,1.808796,-0.026927,-0.007480
0.095200,1.808796,-0.066576,-0.022410
0.158666,1.808796,-0.103036,-0.037250
0.222133,1.808796,-0.136972,-0.051940
0.285599,1.808796,-0.167005,-0.066421
0.349066,1.808796,-0.192942,-0.080634
0.412532,1.808796,-0.215552,-0.094523
0.475999,1.808796,-0.235252,-0.108031
0.539465,1.808796,-0.252350,-0.121104
0.602932,1.808796,-0.267073,-0.133689
0.666398,1.808796,-0.279579,-0.145737
0.729865,1.808796,-0.289963,-0.157197
0.793331,1.808796,-0.298269,-0.168024
0.856798,1.808796,-0.304487,-0.178175
0.920265,1.808796,-0.308553,-0.187608
0.983731,1.808796,-0.310343,-0.196286
1.047198,1.808796,-0.309666,-0.204173
1.110664,1.808796,-0.306244,-0.211239
1.174131,1.808796,-0.299693,-0.217453
1.237597,1.808796,-0.289484,-0.222792
1.301064,1.808796,-0.274900,-0.227234
1.364530,1.808796,-0.261106,-0.230761
1.427997,1.808796,-0.251715,-0.233359
1.491463,1.808796,-0.242737,-0.235017
1.554930,1.808796,-0.233427,-0.235729
1.618396,1.808796,-0.223597,-0.235492
1.681863,1.808796,-0.213084,-0.234306
1.745329,1.808796,-0.201735,-0.232177
1.808796,1.808796,-0.189398,-0.229113
1.872262,1.808796,-0.175911,-0.225127
1.935729,1.808796,-0.161100,-0.220234
1.999195,1.808796,-0.144763,-0.214454
2.062662,1.808796,-0.126717,-0.207811
2.126128,1.808796,-0.107577,-0.200330
2.189595,1.808796,-0.088698,-0.192044
2.253061,1.808796,-0.071865,-0.182983
2.316528,1.808796,-0.056851,-0.173187
2.379994,1.808796,-0.043440,-0.162692
2.443461,1.808796,-0.031440,-0.151543
2.506927,1.808796,-0.020682,-0.139783
2.570394,1.808796,-0.011015,-0.127461
2.633861,1.808796,-0.002303,-0.114625
2.697327,1.808796,0.005541,-0.101328
2.760794,1.808796,0.012562,-0.087623
2.824260,1.808796,0.018879,-0.073565
2.887727,1.808796,0.024604,-0.059210
2.951193,1.808796,0.029530,-0.044618
3.014660,1.808796,0.032600,-0.029845
3.078126,1.808796,0.033917,-0.014953
3.141593,1.808796,0.033674,0.000000
-3.141593,1.872262,0.074536,0.000000
-3.078126,1.872262,0.072107,0.018832
-3.014660,1.872262,0.070310,0.037588
-2.951193,1.872262,0.069243,0.056193
-2.887727,1.872262,0.068820,0.074571
-2.824260,1.872262,0.068944,0.092649
-2.760794,1.872262,0.069721,0.110354
-2.697327,1.872262,0.071276,0.127615
-2.633861,1.872262,0.073750,0.144362
-2.570394,1.872262,0.077313,0.160527
-2.506927,1.872262,0.082161,0.176046
-2.443461,1.872262,0.088524,0.190857
-2.379994,1.872262,0.096675,0.204899
-2.316528,1.872262,0.106938,0.218115
-2.253061,1.872262,0.119701,0.230454
-2.189595,1.872262,0.135432,0.241864
-2.126128,1.872262,0.154730,0.252301
-2.062662,1.872262,0.178313,0.261721
-1.999195,1.872262,0.205042,0.270088
-1.935729,1.872262,0.228544,0.277368
-1.872262,1.872262,0.248759,0.283530
-1.808796,1.872262,0.266047,0.288551
-1.745329,1.872262,0.280693,0.292409
-1.681863,1.872262,0.292916,0.295091
-1.618396,1.872262,0.302918,0.296584
-1.554930,1.872262,0.311406,0.296883
-1.491463,1.872262,0.318944,0.295986
-1.427997,1.872262,0.326652,0.293898
-1.364530,1.872262,0.337017,0.290626
-1.301064,1.872262,0.351560,0.286184
-1.237597,1.872262,0.370600,0.280590
-1.174131,1.872262,0.385467,0.273866
-1.110664,1.872262,0.393873,0.266039
-1.047198,1.872262,0.397014,0.257141
-0.983731,1.872262,0.395677,0.247207
-0.920265,1.872262,0.390434,0.236278
-0.856798,1.872262,0.381720,0.224397
-0.793331,1.872262,0.369974,0.211613
-0.729865,1.872262,0.355456,0.197977
-0.666398,1.872262,0.338325,0.183544
-0.602932,1.872262,0.318680,0.168372
-0.539465,1.872262,0.296567,0.152521
-0.475999,1.872262,0.271983,0.136057
-0.412532,1.872262,0.244877,0.119044
-0.349066,1.872262,0.215147,0.101553
-0.285599,1.872262,0.182634,0.083652
-0.222133,1.872262,0.147116,0.065415
-0.158666,1.872262,0.108290,0.046914
-0.095200,1.872262,0.065757,0.028224
-0.031733,1.872262,0.019463,0.009421
0.031733,1.872262,-0.026424,-0.009421
0.095200,1.872262,-0.068533,-0.028224
0.158666,1.872262,-0.107350,-0.046914
0.222133,1.872262,-0.143577,-0.065415
0.285599,1.872262,-0.176184,-0.083652
0.349066,1.872262,-0.204369,-0.101553
0.412532,1.872262,-0.229115,-0.119044
0.475999,1.872262,-0.250886,-0.136057
0.539465,1.872262,-0.270031,-0.152521
0.602932,1.872262,-0.286813,-0.168372
0.666398,1.872262,-0.301423,-0.183544
0.729865,1.872262,-0.313994,-0.197977
0.793331,1.872262,-0.324605,-0.211613
0.856798,1.872262,-0.333289,-0.224397
0.920265,1.872262,-0.340030,-0.236278
0.983731,1.872262,-0.344764,-0.247207
1.047198,1.872262,-0.347370,-0.257141
1.110664,1.872262,-0.347667,-0.266039
1.174131,1.872262,-0.345391,-0.273866
1.237597,1.872262,-0.340180,-0.280590
1.301064,1.872262,-0.331535,-0.286184
1.364530,1.872262,-0.319211,-0.290626
1.427997,1.872262,-0.308460,-0.293898
1.491463,1.872262,-0.298180,-0.295986
1.554930,1.872262,-0.287923,-0.296883
1.618396,1.872262,-0.277469,-0.296584
1.681863,1.872262,-0.266632,-0.295091
1.745329,1.872262,-0.255246,-0.292409
1.808796,1.872262,-0.243157,-0.288551
1.872262,1.872262,-0.230214,-0.283530
1.935729,1.872262,-0.216259,-0.277368
1.999195,1.872262,-0.201119,-0.270088
2.062662,1.872262,-0.184601,-0.261721
2.126128,1.872262,-0.166495,-0.252301
2.189595,1.872262,-0.147295,-0.241864
2.253061,1.872262,-0.128264,-0.230454
2.316528,1.872262,-0.111195,-0.218115
2.379994,1.872262,-0.095894,-0.204899
2.443461,1.872262,-0.082157,-0.190857
2.506927,1.872262,-0.069803,-0.176046
2.570394,1.872262,-0.058671,-0.160527
2.633861,1.872262,-0.048618,-0.144362
2.697327,1.872262,-0.039516,-0.127615
2.760794,1.872262,-0.031250,-0.110354
2.824260,1.872262,-0.023715,-0.092649
2.887727,1.872262,-0.016819,-0.074571
2.951193,1.872262,-0.010475,-0.056193
3.014660,1.872262,-0.004606,-0.037588
3.078126,1.872262,0.000038,-0.018832
3.141593,1.872262,0.002766,0.000000
-3.141593,1.935729,0.101876,0.000000
-3.078126,1.935729,0.100946,0.022635
-3.014660,1.935729,0.100704,0.045179
-2.951193,1.935729,0.100967,0.067541
-2.887727,1.935729,0.101793,0.089631
-2.824260,1.935729,0.103283,0.111360
-2.760794,1.935729,0.105558,0.132641
-2.697327,1.935729,0.108755,0.153388
-2.633861,1.935729,0.113036,0.173517
-2.570394,1.935729,0.118587,0.192947
-2.506927,1.935729,0.125630,0.211601
-2.443461,1.935729,0.134424,0.229402
-2.379994,1.935729,0.145276,0.246280
-2.316528,1.935729,0.158553,0.262166
-2.253061,1.935729,0.174699,0.276996
-2.189595,1.935729,0.194257,0.290711
-2.126128,1.935729,0.217935,0.303255
-2.062662,1.935729,0.244163,0.314579
-1.999195,1.935729,0.267221,0.324635
-1.935729,1.935729,0.287257,0.333385
-1.872262,1.935729,0.304606,0.340791
-1.808796,1.935729,0.319536,0.346826
-1.745329,1.935729,0.332256,0.351464
-1.681863,1.935729,0.342928,0.354687
-1.618396,1.935729,0.351663,0.356482
-1.554930,1.935729,0.359219,0.356841
-1.491463,1.935729,0.366625,0.355764
-1.427997,1.935729,0.374926,0.353254
-1.364530,1.935729,0.386435,0.349321
-1.301064,1.935729,0.402658,0.343982
-1.237597,1.935729,0.418508,0.337258
-1.174131,1.935729,0.427803,0.329176
-1.110664,1.935729,0.431725,0.319768
-1.047198,1.935729,0.431133,0.309073
-0.983731,1.935729,0.426619,0.297133
-0.920265,1.935729,0.418624,0.283996
-0.856798,1.935729,0.407532,0.269717
-0.793331,1.935729,0.393689,0.254351
-0.729865,1.935729,0.377267,0.237961
-0.666398,1.935729,0.358377,0.220612
-0.602932,1.935729,0.337080,0.202376
-0.539465,1.935729,0.313387,0.183324
-0.475999,1.935729,0.287266,0.163535
-0.412532,1.935729,0.258635,0.143087
-0.349066,1.935729,0.227361,0.122062
-0.285599,1.935729,0.193254,0.100546
-0.222133,1.935729,0.156055,0.078626
-0.158666,1.935729,0.115420,0.056389
-0.095200,1.935729,0.070895,0.033924
-0.031733,1.935729,0.022437,0.011323
0.031733,1.935729,-0.025817,-0.011323
0.095200,1.935729,-0.070259,-0.033924
0.158666,1.935729,-0.111295,-0.056389
0.222133,1.935729,-0.149666,-0.078626
0.285599,1.935729,-0.184720,-0.100546
0.349066,1.935729,-0.215039,-0.122062
0.412532,1.935729,-0.241797,-0.143087
0.475999,1.935729,-0.265504,-0.163535
0.539465,1.935729,-0.286548,-0.183324
0.602932,1.935729,-0.305224,-0.202376
0.666398,1.935729,-0.321754,-0.220612
0.729865,1.935729,-0.336303,-0.237961
0.793331,1.935729,-0.348980,-0.254351
0.856798,1.935729,-0.359852,-0.269717
0.920265,1.935729,-0.368943,-0.283996
0.983731,1.935729,-0.376233,-0.297133
1.047198,1.935729,-0.381658,-0.309073
1.110664,1.935729,-0.385103,-0.319768
1.174131,1.935729,-0.386395,-0.329176
1.237597,1.935729,-0.385288,-0.337258
1.301064,1.935729,-0.381440,-0.343982
1.364530,1.935729,-0.374383,-0.349321
1.427997,1.935729,-0.362996,-0.353254
1.491463,1.935729,-0.351298,-0.355764
1.554930,1.935729,-0.339971,-0.356841
1.618396,1.935729,-0.328753,-0.356482
1.681863,1.935729,-0.317432,-0.354687
1.745329,1.935729,-0.305827,-0.351464
1.808796,1.935729,-0.293774,-0.346826
1.872262,1.935729,-0.281124,-0.340791
1.935729,1.935729,-0.267727,-0.333385
1.999195,1.935729,-0.253428,-0.324635
2.062662,1.935729,-0.238062,-0.314579
2.126128,1.935729,-0.221442,-0.303255
2.189595,1.935729,-0.203354,-0.290711
2.253061,1.935729,-0.184151,-0.276996
2.316528,1.935729,-0.165040,-0.262166
2.379994,1.935729,-0.147807,-0.246280
2.443461,1.935729,-0.132293,-0.229402
2.506927,1.935729,-0.118304,-0.211601
2.570394,1.935729,-0.105670,-0.192947
2.633861,1.935729,-0.094237,-0.173517
2.697327,1.935729,-0.083869,-0.153388
2.760794,1.935729,-0.074444,-0.132641
2.824260,1.935729,-0.065853,-0.111360
2.887727,1.935729,-0.057995,-0.089631
2.951193,1.935729,-0.050781,-0.067541
3.014660,1.935729,-0.044130,-0.045179
3.078126,1.935729,-0.037967,-0.022635
3.141593,1.935729,-0.032343,0.000000
-3.141593,1.999195,0.130061,0.000000
-3.078126,1.999195,0.130449,0.026347
-3.014660,1.999195,0.131323,0.052588
-2.951193,1.999195,0.132770,0.078618
-2.887727,1.999195,0.134889,0.104331
-2.824260,1.999195,0.137797,0.129623
-2.760794,1.999195,0.141626,0.154394
-2.697327,1.999195,0.146530,0.178543
-2.633861,1.999195,0.152689,0.201973
-2.570394,1.999195,0.160314,0.224590
-2.506927,1.999195,0.169651,0.246303
-2.443461,1.999195,0.180994,0.267024
-2.379994,1.999195,0.194691,0.286669
-2.316528,1.999195,0.211163,0.305160
-2.253061,1.999195,0.230917,0.322423
-2.189595,1.999195,0.254632,0.338387
-2.126128,1.999195,0.280317,0.352989
-2.062662,1.999195,0.302941,0.366169
-1.999195,1.999195,0.322774,0.377875
-1.935729,1.999195,0.340128,0.388059
-1.872262,1.999195,0.355254,0.396681
-1.808796,1.999195,0.368353,0.403705
-1.745329,1.999195,0.379583,0.409104
-1.681863,1.999195,0.389059,0.412855
-1.618396,1.999195,0.397018,0.414944
-1.554930,1.999195,0.404415,0.415363
-1.491463,1.999195,0.412296,0.414108
-1.427997,1.999195,0.421692,0.411187
-1.364530,1.999195,0.434842,0.406609
-1.301064,1.999195,0.450789,0.400395
-1.237597,1.999195,0.461036,0.392568
-1.174131,1.999195,0.465780,0.383160
-1.110664,1.999195,0.465963,0.372209
-1.047198,1.999195,0.462202,0.359760
-0.983731,1.999195,0.454957,0.345862
-0.920265,1.999195,0.444577,0.330571
-0.856798,1.999195,0.431428,0.313950
-0.793331,1.999195,0.415731,0.296064
-0.729865,1.999195,0.397612,0.276986
-0.666398,1.999195,0.377144,0.256793
-0.602932,1.999195,0.354354,0.235565
-0.539465,1.999195,0.329226,0.213389
-0.475999,1.999195,0.301698,0.190354
-0.412532,1.999195,0.271664,0.166553
-0.349066,1.999195,0.238963,0.142080
-0.285599,1.999195,0.203375,0.117036
-0.222133,1.999195,0.164608,0.091520
-0.158666,1.999195,0.122276,0.065636
-0.095200,1.999195,0.075875,0.039488
-0.031733,1.999195,0.025383,0.013180
0.031733,1.999195,-0.025109,-0.013180
0.095200,1.999195,-0.071767,-0.039488
0.158666,1.999195,-0.114899,-0.065636
0.222133,1.999195,-0.155281,-0.091520
0.285599,1.999195,-0.192659,-0.117036
0.349066,1.999195,-0.225011,-0.142080
0.412532,1.999195,-0.253673,-0.166553
0.475999,1.999195,-0.279199,-0.190354
0.539465,1.999195,-0.302012,-0.213389
0.602932,1.999195,-0.322441,-0.235565
0.666398,1.999195,-0.340734,-0.256793
0.729865,1.999195,-0.357083,-0.276986
0.793331,1.999195,-0.371626,-0.296064
0.856798,1.999195,-0.384456,-0.313950
0.920265,1.999195,-0.395629,-0.330571
0.983731,1.999195,-0.405162,-0.345862
1.047198,1.999195,-0.413033,-0.359760
1.110664,1.999195,-0.419180,-0.372209
1.174131,1.999195,-0.423494,-0.383160
1.237597,1.999195,-0.425811,-0.392568
1.301064,1.999195,-0.425901,-0.400395
1.364530,1.999195,-0.423424,-0.406609
1.427997,1.999195,-0.415469,-0.411187
1.491463,1.999195,-0.402471,-0.414108
1.554930,1.999195,-0.389954,-0.415363
1.618396,1.999195,-0.377848,-0.414944
1.681863,1.999195,-0.365906,-0.412855
1.745329,1.999195,-0.353928,-0.409104
1.808796,1.999195,-0.341738,-0.403705
1.872262,1.999195,-0.329179,-0.396681
1.935729,1.999195,-0.316105,-0.388059
1.999195,1.999195,-0.302370,-0.377875
2.062662,1.999195,-0.287826,-0.366169
2.126128,1.999195,-0.272312,-0.352989
2.189595,1.999195,-0.255652,-0.338387
2.253061,1.999195,-0.237640,-0.322423
2.316528,1.999195,-0.218480,-0.305160
2.379994,1.999195,-0.199346,-0.286669
2.443461,1.999195,-0.182006,-0.267024
2.506927,1.999195,-0.166338,-0.246303
2.570394,1.999195,-0.152158,-0.224590
2.633861,1.999195,-0.139304,-0.201973
2.697327,1.999195,-0.127630,-0.178543
2.760794,1.999195,-0.117005,-0.154394
2.824260,1.999195,-0.107314,-0.129623
2.887727,1.999195,-0.098452,-0.104331
2.951193,1.999195,-0.090323,-0.078618
3.014660,1.999195,-0.082841,-0.052588
3.078126,1.999195,-0.075929,-0.026347
3.141593,1.999195,-0.069514,0.000000
-3.141593,2.062662,0.158631,0.000000
-3.078126,2.062662,0.160050,0.029953
-3.014660,2.062662,0.162049,0.059786
-2.951193,2.062662,0.164726,0.089378
-2.887727,2.062662,0.168192,0.118610
-2.824260,2.062662,0.172574,0.147364
-2.760794,2.062662,0.178022,0.175525
-2.697327,2.062662,0.184707,0.202980
-2.633861,2.062662,0.192830,0.229617
-2.570394,2.062662,0.202628,0.255329
-2.506927,2.062662,0.214381,0.280013
-2.443461,2.062662,0.228420,0.303570
-2.379994,2.062662,0.245144,0.325904
-2.316528,2.062662,0.265037,0.346926
-2.253061,2.062662,0.288749,0.366552
-2.189595,2.062662,0.313864,0.384701
-2.126128,2.062662,0.336066,0.401301
-2.062662,2.062662,0.355679,0.416285
-1.999195,2.062662,0.372994,0.429593
-1.935729,2.062662,0.388247,0.441171
